Genus,Species,TreeDiameter,Region
Fabaceae,Macrolobium bifolium,0.69,South America (extratropical)
Fabaceae,Macrolobium bifolium,0.65,South America (tropical)
Fabaceae,Macrolobium limbatum,0.58,South America (tropical)
Araliaceae,Macropanax dispermum,0.31,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca alpina,0.97,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca betis,0.64,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca betis,0.51,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca boerlageana,0.51,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca burckiana,0.59,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca coriacea,0.46,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca crassipes,0.93,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca cuneata,0.56,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca curtisii,0.54,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca elliptica,0.697,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca glaberrima,0.63,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca hainanensis,0.956,China
Sapotaceae,Madhuca hainanensis,0.93,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca hainanensis,0.891,China
Sapotaceae,Madhuca kingiana,0.6,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca korthalsii,0.54,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca lancifolia,0.55,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca latifolia,0.99,India
Sapotaceae,Madhuca latifolia,0.854,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca laurifolia,0.76,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca leucodermis,0.65,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca ligulata,0.61,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca longifolia,0.84,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca longifolia,0.74,India
Sapotaceae,Madhuca magnifolia,0.55,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca malaccensis,0.61,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca malaccensis,0.66,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca motleyana,0.45,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca motleyana,0.47,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca obovatifolia,0.62,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca ovata,0.56,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca penangiana,0.59,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca penicillata,0.61,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca rupicola,0.82,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca sarawakensis,0.63,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca sericea,0.63,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca sericea,0.72,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca sessilis,0.65,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca subquincuncialis,0.74,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca tomentosa,0.72,South+AC0-East Asia (tropical)
Sapotaceae,Madhuca utilis,0.96,South+AC0-East Asia (tropical)
Maesaceae,Maesa lanceolata,0.676,Africa (extratropical)
Rhamnaceae,Maesopsis eminii,0.34,South+AC0-East Asia (tropical)
Rhamnaceae,Maesopsis eminii,0.41,Africa (tropical)
Rhamnaceae,Maesopsis eminii,0.37,Africa (tropical)
Rhamnaceae,Maesopsis eminii,0.414,Africa (tropical)
Magnoliaceae,Magnolia acuminata,0.44,NorthAmerica
Magnoliaceae,Magnolia candollei,0.51,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia denudata,0.44,China
Magnoliaceae,Magnolia dubia,0.556,South America (extratropical)
Magnoliaceae,Magnolia elegans,0.65,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia elegans,0.37,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia elegans,0.43,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia fraseri,0.4,NorthAmerica
Magnoliaceae,Magnolia gigantifolia,0.56,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia grandiflora,0.37,South America (tropical)
Magnoliaceae,Magnolia grandiflora,0.482,South America (extratropical)
Magnoliaceae,Magnolia grandiflora,0.46,NorthAmerica
Magnoliaceae,Magnolia hodgsonii,0.62,India
Magnoliaceae,Magnolia indet,0.52,South America (extratropical)
Magnoliaceae,Magnolia liliifera,0.57,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia macklottii,0.36,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia ovata,0.56,South America (extratropical)
Magnoliaceae,Magnolia ovata,0.49,South America (tropical)
Magnoliaceae,Magnolia poasana,0.45,Central America (tropical)
Magnoliaceae,Magnolia portoricensis,0.7,Central America (tropical)
Magnoliaceae,Magnolia sororum,0.5,South America (tropical)
Magnoliaceae,Magnolia sororum,0.42,South America (tropical)
Magnoliaceae,Magnolia splendens,0.59,South America (tropical)
Magnoliaceae,Magnolia villosa,0.63,South+AC0-East Asia (tropical)
Magnoliaceae,Magnolia virginiana,0.42,NorthAmerica
Magnoliaceae,Magnolia yoroconte,0.42,South America (tropical)
Sapindaceae,Magonia pubescens,0.77,South America (tropical)
Clusiaceae,Mahurea exstipulata,0.73,South America (tropical)
Clusiaceae,Mahurea palustris,0.69,South America (tropical)
Euphorbiaceae,Mallotus albus,0.366,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus arboreus,0.56,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus beccarii,0.56,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus blumeanus,0.51,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus cochinchinensis,0.344,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus discolor,0.633,Australia/PNG (tropical)
Euphorbiaceae,Mallotus echinatus,0.49,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus floribundus,0.62,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus macrostachyus,0.32,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus mollissimus,0.443,Australia/PNG (tropical)
Euphorbiaceae,Mallotus mollissimus,0.443,Australia/PNG (tropical)
Euphorbiaceae,Mallotus mollissimus,0.35,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus multiglandulosus,0.442,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus muticus,0.37,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus muticus,0.61,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus muticus,0.42,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus paniculatus,0.34,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus paniculatus,0.35,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus peltatus,0.47,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus penangensis,0.59,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus philippensis,0.65,Australia/PNG (tropical)
Euphorbiaceae,Mallotus philippensis,0.56,Australia/PNG (tropical)
Euphorbiaceae,Mallotus philippensis,0.6,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus philippinensis,0.676,China
Euphorbiaceae,Mallotus philippinensis,0.7,China
Euphorbiaceae,Mallotus polyadenos,0.65,Australia/PNG (tropical)
Euphorbiaceae,Mallotus stipularis,0.58,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus subpeltatus,0.56,South+AC0-East Asia (tropical)
Euphorbiaceae,Mallotus sumatranus,0.37,South+AC0-East Asia (tropical)
Annonaceae,Malmea cuspidata,0.39,South America (tropical)
Apocynaceae,Malouetia cestroides,0.58,South America (extratropical)
Apocynaceae,Malouetia duckei,0.57,South America (tropical)
Apocynaceae,Malouetia naias,0.43,South America (tropical)
Rosaceae,Malus baccata,0.56,China
Rosaceae,Malus pumila,0.646,NorthAmerica
Rosaceae,Malus sylvestris,0.61,NorthAmerica
Rosaceae,Malus sylvestris,0.577,Europe
Rosaceae,Malus sylvestris,0.61,Africa (tropical)
Clusiaceae,Mammea africana,0.637,Africa (tropical)
Clusiaceae,Mammea africana,0.62,Africa (tropical)
Clusiaceae,Mammea africana,0.647,Africa (tropical)
Clusiaceae,Mammea africana,0.619,Africa (tropical)
Clusiaceae,Mammea africana,0.567,Africa (tropical)
Clusiaceae,Mammea africana,0.578,Africa (tropical)
Clusiaceae,Mammea africana,0.585,Africa (tropical)
Clusiaceae,Mammea africana,0.6,Africa (tropical)
Clusiaceae,Mammea africana,0.615,Africa (tropical)
Clusiaceae,Mammea africana,0.62,Africa (tropical)
Clusiaceae,Mammea africana,0.645,Africa (tropical)
Clusiaceae,Mammea africana,0.648,Africa (tropical)
Clusiaceae,Mammea africana,0.676,Africa (tropical)
Clusiaceae,Mammea africana,0.713,Africa (tropical)
Clusiaceae,Mammea africana,0.594,Africa (tropical)
Clusiaceae,Mammea africana,0.662,Africa (tropical)
Clusiaceae,Mammea americana,0.62,South America (tropical)
Clusiaceae,Mammea americana,0.66,South America (tropical)
Clusiaceae,Mammea bongo,0.789,Madagascar
Clusiaceae,Mammea bongo,0.861,Madagascar
Clusiaceae,Mammea glauca,0.861,Oceania
Clusiaceae,Mammea indet,0.892,Madagascar
Clusiaceae,Mammea touriga,0.827,Australia/PNG (tropical)
Clusiaceae,Mammea touriga,0.827,Australia/PNG (tropical)
Anacardiaceae,Mangifera altissima,0.59,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera caesia,0.43,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera caesia,0.39,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera caloneura,0.482,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera duperreana,0.517,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera foetida,0.48,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera foetida,0.59,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera foetida,0.53,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera foetida,0.5,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera gedebi,0.39,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera griffithii,0.47,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera indica,0.48,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera indica,0.54,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera indica,0.68,India
Anacardiaceae,Mangifera indica,0.52,Africa (tropical)
Anacardiaceae,Mangifera indica,0.552,Africa (tropical)
Anacardiaceae,Mangifera indica,0.543,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera lagenifera,0.48,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera lagenifera,0.5,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera laurina,0.523,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera minor,0.54,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera minor,0.525,Australia/PNG (tropical)
Anacardiaceae,Mangifera monandra,0.45,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera odorata,0.45,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera odorata,0.49,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera pajang,0.49,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera salomonensis,0.525,Australia/PNG (tropical)
Anacardiaceae,Mangifera similis,0.54,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera similis,0.61,South+AC0-East Asia (tropical)
Anacardiaceae,Mangifera sylvatica,0.517,South+AC0-East Asia (tropical)
Magnoliaceae,Manglietia fordiana,0.387,South+AC0-East Asia (tropical)
Magnoliaceae,Manglietia fordiana,0.46,China
Magnoliaceae,Manglietia glauca,0.45,South+AC0-East Asia (tropical)
Magnoliaceae,Manglietia glauca,0.33,South+AC0-East Asia (tropical)
Magnoliaceae,Manglietia hainanensis,0.416,China
Magnoliaceae,Manglietia hainanensis,0.396,China
Magnoliaceae,Manglietia insignis,0.43,India
Sapotaceae,Manilkara bidentata,0.84,South America (tropical)
Sapotaceae,Manilkara bidentata,0.95,South America (tropical)
Sapotaceae,Manilkara bidentata,0.85,South America (tropical)
Sapotaceae,Manilkara bidentata,0.82,Central America (tropical)
Sapotaceae,Manilkara bidentata,0.843,South America (tropical)
Sapotaceae,Manilkara bidentata,0.87,South America (tropical)
Sapotaceae,Manilkara bidentata,0.947,South America (tropical)
Sapotaceae,Manilkara bidentata,0.89,South America (tropical)
Sapotaceae,Manilkara bidentata,1.06,South America (tropical)
Sapotaceae,Manilkara bidentata,0.77,South America (tropical)
Sapotaceae,Manilkara bidentata,0.813,South America (tropical)
Sapotaceae,Manilkara bidentata,0.8,South America (tropical)
Sapotaceae,Manilkara bidentata,0.86,South America (tropical)
Sapotaceae,Manilkara bidentata,0.87,South America (tropical)
Sapotaceae,Manilkara bidentata,0.911,Africa (tropical)
Sapotaceae,Manilkara cavalcantei,0.834,South America (tropical)
Sapotaceae,Manilkara celebica,0.85,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara chicle,1.04,Central America (tropical)
Sapotaceae,Manilkara cuneifolia,0.8,South+AC0-East Asia
Sapotaceae,Manilkara fasciculata,0.89,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara fasciculata,0.758,Australia/PNG (tropical)
Sapotaceae,Manilkara fouilloyana,0.861,Africa (tropical)
Sapotaceae,Manilkara hexandra,1.06,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara huberi,0.95,South America (tropical)
Sapotaceae,Manilkara huberi,1.04,South America (tropical)
Sapotaceae,Manilkara huberi,0.95,South America (tropical)
Sapotaceae,Manilkara huberi,0.978,South America (tropical)
Sapotaceae,Manilkara huberi,0.947,South America (tropical)
Sapotaceae,Manilkara huberi,0.87,South America (tropical)
Sapotaceae,Manilkara huberi,0.9,South America (tropical)
Sapotaceae,Manilkara huberi,0.86,South America (tropical)
Sapotaceae,Manilkara huberi,0.79,South America (tropical)
Sapotaceae,Manilkara huberi,0.92,South America (tropical)
Sapotaceae,Manilkara huberi,0.93,South America (tropical)
Sapotaceae,Manilkara indet,0.883,Africa (tropical)
Sapotaceae,Manilkara inundata,0.8,South America (tropical)
Sapotaceae,Manilkara kanosiensis,0.92,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara kanosiensis,0.878,Australia/PNG (tropical)
Sapotaceae,Manilkara kauki,0.83,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara lacera,0.8,South+AC0-East Asia
Sapotaceae,Manilkara littoralis,0.951,South+AC0-East Asia (tropical)
Sapotaceae,Manilkara littoralis,0.9,India
Sapotaceae,Manilkara mochisia,1.076,Africa (extratropical)
Sapotaceae,Manilkara obovata,0.861,Africa (tropical)
Sapotaceae,Manilkara obovata,0.824,Africa (tropical)
Sapotaceae,Manilkara obovata,0.856,Africa (tropical)
Sapotaceae,Manilkara obovata,0.889,Africa (tropical)
Sapotaceae,Manilkara obovata,0.817,Africa (tropical)
Sapotaceae,Manilkara obovata,0.813,Africa (tropical)
Sapotaceae,Manilkara obovata,0.88,Africa (tropical)
Sapotaceae,Manilkara obovata,0.947,Africa (tropical)
Sapotaceae,Manilkara paraensis,0.86,South America (tropical)
Sapotaceae,Manilkara salzmannii,1.03,South America (extratropical)
Sapotaceae,Manilkara venulosa,0.75,South America (tropical)
Sapotaceae,Manilkara zapota,0.81,South+AC0-East Asia (tropical)
Fabaceae,Maniltoa grandiflora,0.9,South+AC0-East Asia (tropical)
Fabaceae,Maniltoa indet,0.715,Africa (tropical)
Fabaceae,Maniltoa minor,0.76,Oceania
Fabaceae,Maniltoa plurijuga,0.65,South+AC0-East Asia (tropical)
Fabaceae,Maniltoa polyandra,0.76,India
Fabaceae,Maniltoa psilogyne,0.663,Australia/PNG (tropical)
Malvaceae,Mansonia altissima,0.56,Africa (tropical)
Malvaceae,Mansonia altissima,0.54,Africa (tropical)
Malvaceae,Mansonia altissima,0.511,Africa (tropical)
Malvaceae,Mansonia altissima,0.541,Africa (tropical)
Malvaceae,Mansonia altissima,0.543,Africa (tropical)
Malvaceae,Mansonia altissima,0.545,Africa (tropical)
Malvaceae,Mansonia altissima,0.557,Africa (tropical)
Malvaceae,Mansonia altissima,0.558,Africa (tropical)
Malvaceae,Mansonia altissima,0.561,Africa (tropical)
Malvaceae,Mansonia altissima,0.565,Africa (tropical)
Malvaceae,Mansonia altissima,0.565,Africa (tropical)
Malvaceae,Mansonia altissima,0.576,Africa (tropical)
Malvaceae,Mansonia altissima,0.577,Africa (tropical)
Malvaceae,Mansonia altissima,0.58,Africa (tropical)
Malvaceae,Mansonia altissima,0.581,Africa (tropical)
Malvaceae,Mansonia altissima,0.581,Africa (tropical)
Malvaceae,Mansonia altissima,0.596,Africa (tropical)
Malvaceae,Mansonia altissima,0.608,Africa (tropical)
Malvaceae,Mansonia altissima,0.629,Africa (tropical)
Malvaceae,Mansonia altissima,0.637,Africa (tropical)
Malvaceae,Mansonia altissima,0.474,Africa (tropical)
Malvaceae,Mansonia altissima,0.552,Africa (tropical)
Malvaceae,Mansonia altissima,0.57,Africa (tropical)
Malvaceae,Mansonia altissima,0.54,Africa (tropical)
Malvaceae,Mansonia gagei,0.882,South+AC0-East Asia (tropical)
Icacinaceae,Mappia longipes,0.65,Mexico
Euphorbiaceae,Maprounea guianensis,0.72,South America (extratropical)
Euphorbiaceae,Maprounea guianensis,0.57,South America (tropical)
Euphorbiaceae,Maprounea guianensis,0.56,South America (tropical)
Euphorbiaceae,Maprounea guianensis,0.47,South America (tropical)
Euphorbiaceae,Maprounea guianensis,0.62,South America (tropical)
Moraceae,Maquira calophylla,0.62,South America (tropical)
Moraceae,Maquira coriacea,0.4,South America (tropical)
Moraceae,Maquira coriacea,0.541,South America (tropical)
Moraceae,Maquira coriacea,0.575,South America (tropical)
Moraceae,Maquira coriacea,0.42,South America (tropical)
Moraceae,Maquira coriacea,0.62,South America (tropical)
Moraceae,Maquira guianensis,0.8,South America (tropical)
Moraceae,Maquira guianensis,0.732,South America (tropical)
Moraceae,Maquira sclerophylla,0.4,South America (tropical)
Moraceae,Maquira sclerophylla,0.504,South America (tropical)
Moraceae,Maquira sclerophylla,0.57,South America (tropical)
Moraceae,Maquira sclerophylla,0.58,South America (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.87,Australia/PNG (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.87,Australia/PNG (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.87,Australia/PNG (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.87,Australia/PNG (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.77,South+AC0-East Asia (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.65,South+AC0-East Asia (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.82,South+AC0-East Asia (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.71,South+AC0-East Asia (tropical)
Chrysobalanaceae,Maranthes corymbosa,0.758,Australia/PNG (tropical)
Chrysobalanaceae,Maranthes glabra,0.921,Africa (tropical)
Chrysobalanaceae,Maranthes glabra,0.829,Africa (tropical)
Chrysobalanaceae,Maranthes goetzeniana,0.824,Africa (tropical)
Chrysobalanaceae,Maranthes goetzeniana,0.745,Africa (extratropical)
Chrysobalanaceae,Maranthes kerstingii,0.843,Africa (tropical)
Chrysobalanaceae,Maranthes kerstingii,0.815,Africa (tropical)
Chrysobalanaceae,Maranthes robusta,0.86,Africa (tropical)
Chrysobalanaceae,Maranthes robusta,0.869,Africa (tropical)
Phyllanthaceae,Margaritaria discoidea,0.803,Africa (tropical)
Phyllanthaceae,Margaritaria discoidea,0.636,Africa (tropical)
Phyllanthaceae,Margaritaria indica,0.68,South+AC0-East Asia (tropical)
Phyllanthaceae,Margaritaria nobilis,0.9,Central America (tropical)
Phyllanthaceae,Margaritaria nobilis,0.557,South America (tropical)
Phyllanthaceae,Margaritaria nobilis,0.41,South America (tropical)
Bignoniaceae,Markhamia acuminata,0.775,Africa (extratropical)
Bignoniaceae,Markhamia cauda+AC0-felina,0.647,China
Bignoniaceae,Markhamia cauda+AC0-felina,0.644,China
Bignoniaceae,Markhamia lutea,0.431,Africa (tropical)
Bignoniaceae,Markhamia lutea,0.469,Africa (tropical)
Bignoniaceae,Markhamia lutea,0.523,Africa (tropical)
Bignoniaceae,Markhamia platycalyx,0.5,South+AC0-East Asia
Bignoniaceae,Markhamia stipulata,0.8,South+AC0-East Asia (tropical)
Bignoniaceae,Markhamia stipulata,0.551,South+AC0-East Asia (tropical)
Bignoniaceae,Markhamia tomentosa,0.473,Africa (tropical)
Myrtaceae,Marlierea montana,0.95,South America (tropical)
